"participant_ID","gender","age","bothered_about_poor_IQ","student"
"ec86e8ea-fa24-46f2-8afb-9a721d66fafa","male",19,"annoyed",TRUE
"79998611-ef82-4e1c-b7e8-7fde22cf37d3","male",19,"very annoyed",TRUE
"b38b48ab-eca4-4dfe-8344-ca9f6c57027e","male",19,"very annoyed",TRUE
"11d4ad76-e74a-4938-a607-43c821ef02f6","male",20,"very annoyed",TRUE
"e17570a0-659a-45ce-bfcb-ee3b0c1e7ed9","male",20,"very annoyed",TRUE
"5602585a-32e4-4927-b770-3cbb1226e658","female",19,"slightly annoyed",TRUE
"4437a063-dede-4917-b6d7-5fa897dafdce","male",20,"not annoyed",TRUE
"c508b8b2-f985-40ee-ba6f-8a4fa4c95d20","male",19,"slightly annoyed",TRUE
"0ccd2644-3064-48c0-ba06-b9294a6344f4","male",19,"annoyed",TRUE
"367ac555-bf6f-4ca4-9565-b541ffeaa79d","female",19,"slightly annoyed",TRUE
"8fc51ae3-8540-4986-8390-934f36633d80","male",19,"very annoyed",TRUE
"c766f70c-078c-484e-bdad-c4d9d048a167","male",19,"annoyed",TRUE
"c8a6f981-38b6-42b6-a504-ad89982c38fd","male",19,"very annoyed",TRUE
"d72c7350-11c9-471d-9acf-ac647cfff451","female",21,"annoyed",TRUE
"23ae4b20-6765-485a-b598-bf0ce0ee7939","male",19,"very annoyed",TRUE
"35736522-7a1f-4f34-968e-7c8c51c77cb7","male",20,"slightly annoyed",TRUE
"410e345f-8c73-4f0e-8df6-cda128fa4248","female",19,"annoyed",TRUE
"6b1125fe-d037-4f5b-ad3e-7019ca55afcc","male",19,"annoyed",TRUE
"8ecbf4da-3c4f-46f8-a0fd-43cd72bbfa37","female",20,"very annoyed",TRUE
"a343c0d5-3ccd-462e-8721-f2223bfc4bae","male",19,"very annoyed",TRUE
"ede56a3d-8ba5-4a1d-bca2-db4b14d2831e","female",19,"annoyed",FALSE
"f9a81074-dfef-43b3-b5d9-5dbc098e68e7","male",19,"slightly annoyed",TRUE
"32fdec0f-212e-4521-8b09-d4c640f76f84","male",19,"very annoyed",TRUE
"517c1837-22d3-484d-9105-e867ffef1986","male",19,"very annoyed",TRUE
"7ed60857-8d40-4d9d-8a45-f6577ee76f41","female",19,"annoyed",TRUE
"a6fd79f8-7bb5-4875-8ec1-6cc5a86716d1","male",19,"annoyed",TRUE
"11ba703b-2e27-4161-99de-2508337f268e","male",20,"annoyed",TRUE
"a104447a-1682-42e5-933f-0e334997d0d7","male",20,"very annoyed",FALSE
"82a07e6b-9dc1-42bb-94f8-35eb8747e025","male",19,"annoyed",TRUE
"cba0d18d-31b0-4d7f-99a1-71e960c8db13","male",19,"annoyed",TRUE
"d0c4c327-fa41-481e-9a6c-f44f0f40644d","male",19,"slightly annoyed",TRUE
"ef69a56f-d66b-4578-8439-7fd9d1fae1a5","male",19,"slightly annoyed",TRUE
"f8d36f66-ad3a-408a-bca8-f6711bbe2d24","male",19,"very annoyed",TRUE
"1938c15b-0db0-4073-89a4-d4ebd50be90d","male",19,"very annoyed",TRUE
"069f763a-ecaa-478e-8788-56cd5ebff1ed","male",19,"annoyed",TRUE
"2bd51587-7131-46db-ba3f-5226b7e3db29","male",20,"very annoyed",TRUE
"31e75f4b-4bda-4a8f-a6fc-4173e6f462ff","male",19,"I can't say",TRUE
"3d393435-a2aa-4478-9307-87e1884c7b3e","male",19,"very annoyed",TRUE
"45761d19-e19b-4795-8215-a6fc841c8450","male",20,"annoyed",TRUE
"4ee1080c-fbbe-4b4b-b8b6-f4e1b8e76114","male",19,"slightly annoyed",TRUE
"53c3458b-0db4-44f8-9fe3-22c5803e1528","male",20,"very annoyed",TRUE
"541acbf3-296b-4bbd-8975-439127f3df36","male",19,"annoyed",TRUE
"5ba160f0-27ff-4d4a-8b83-207b0ab8cd68","male",19,"annoyed",TRUE
"6173eeae-d36f-45ed-8fea-869710fe8ec8","male",20,"very annoyed",TRUE
"652c58f7-6f72-48c2-b3b3-43c22c688e4d","male",19,"annoyed",TRUE
"7b3ece16-abe6-4e24-97f8-95395f7da5bc","male",19,"very annoyed",TRUE
"7c3d12e1-164f-4add-aa16-3eae05509fdc","male",20,"very annoyed",TRUE
"94d7d994-232d-45e2-8ea7-fcdfa790351f","male",19,"annoyed",TRUE
"a9b8682e-58e7-47fc-b281-3208ccd786e0","male",19,"slightly annoyed",TRUE
"b8733244-c6fa-4714-a321-348abd235d48","male",23,"very annoyed",FALSE
"b8f8f7c7-4ef9-4872-b456-6b62ed7e7fb3","male",19,"annoyed",TRUE
"c6d91a83-4c4a-400e-9d39-6e8d33da5654","male",20,"annoyed",TRUE
"ccb1d96f-6cc2-40c5-870f-44e0f35dd104","male",20,"very annoyed",TRUE
"d237144f-52e5-4735-b4e2-5d3919826770","male",19,"slightly annoyed",TRUE
"d4773b74-aae4-4970-a8ca-5ee46b8a0426","female",21,"annoyed",TRUE
"f1a3aee2-0a0f-4949-8609-b7c5db60193a","male",19,"annoyed",TRUE
"2e43e79b-0e08-4409-8690-9ef09d9aaeb9","male",19,"very annoyed",TRUE
"4a0a588f-52d6-4186-8ccf-d4c40fc5d68f","male",19,"annoyed",TRUE
"611c6586-eadc-4ca0-818c-fcfe3bfb9a32","male",19,"annoyed",TRUE
"6b8120a7-1991-4085-aba2-eb2f67fb5218","male",19,"very annoyed",TRUE
"8c8bd1be-d032-4831-9018-a1e3cf318d69","male",20,"very annoyed",TRUE
"8c98d45c-f5c5-4e91-9784-6dbdaaad25e3","male",20,"very annoyed",TRUE
"8feda737-e303-4671-a191-fdcf40bb0085","male",19,"very annoyed",TRUE
"c6689d91-29a6-4a2a-ae77-12cb76d2300f","male",19,"very annoyed",TRUE
"ce666528-22fa-480c-8818-20c270ce477c","male",22,"annoyed",FALSE
"d582ae68-d9ad-4c66-bda9-fc30a1b36d40","female",19,"very annoyed",TRUE
"e0b78f9d-35e9-4842-bb07-f0f14f810ae4","male",19,"very annoyed",TRUE
"eb054b87-c330-4f1c-b22b-01d266df4650","male",20,"very annoyed",TRUE
"f44d90fe-e994-4afa-9ee4-c0a47dd96958","male",20,"slightly annoyed",TRUE
"f67dccf8-f988-49e2-9aa4-09f9c823bd52","male",20,"slightly annoyed",TRUE
"f9558547-ae4d-4548-b22c-0ec6734b5a68","female",20,"annoyed",TRUE
"41d8c5ef-43fa-4898-a003-67eef50a864f","male",21,"very annoyed",TRUE
"754d0931-50d4-4664-a21b-032f9976fb80","male",19,"annoyed",TRUE
"96d38e2a-8910-435b-8061-0b17990ec1f6","male",19,"very annoyed",TRUE
"2635dbd0-2754-4755-919e-672006479e8b","male",19,"annoyed",TRUE
"df3e0cbf-8841-4606-93a6-72bfe421d6ba","male",20,"annoyed",TRUE
"1eabb788-9459-4b2b-80ec-1084bb81cfb6","male",20,"slightly annoyed",TRUE
"b47545ec-06be-49c7-a76c-76014b26fb0a","male",20,"slightly annoyed",TRUE
"4a64417d-3692-4c8c-b69e-1ef38b98e5a2","male",19,"annoyed",TRUE
"00946ebb-8925-4a92-9ef3-793f2b4f4471","male",20,"slightly annoyed",TRUE
"8079d726-6666-45c6-9a43-3801d479a6de","male",19,NA,NA
"c11fd922-ccf1-47be-ac06-252f860d40c0","male",19,"annoyed",TRUE
"770d3c2b-227e-41dc-81cf-4d35041942f3","male",58,"annoyed",FALSE
"803d2bf4-1553-4371-9331-ab1743f8cc45","male",19,"very annoyed",TRUE
"697ced1d-1d2d-4418-aede-b5e7209af2ec","male",23,"slightly annoyed",FALSE
"1469e48a-5cf3-4a03-bc43-01cab6b2e194","male",19,"very annoyed",TRUE
"647fdce8-ae42-426a-95ec-26d893c936af","male",19,"very annoyed",TRUE
"565b1e76-c47e-477b-b8b4-bf208bd581c8","male",19,"annoyed",TRUE
"914d33f3-8219-41a5-bff7-aaebe020882d","male",19,"very annoyed",TRUE
"ae0b4304-e7c9-48df-92ca-fdc7ca281535","male",19,"annoyed",TRUE
"04ceb6ac-fe32-4e0d-bdc4-938dd82eb0ca","male",19,"very annoyed",TRUE
"168af920-bc76-4c0b-8875-3a03ea7911e7","male",19,"annoyed",TRUE
"4148c33e-98a4-49b5-b36e-50c8600d4808","female",29,"annoyed",FALSE
"8c5f0a25-d922-48cb-aad6-95481f0c0901","male",19,"very annoyed",TRUE
"ca992eb5-39a2-4dea-bc0d-0d0c2ea4d742","male",19,"annoyed",TRUE
"fdb0b7dc-8a8f-4220-9000-43e60b7c1df2","male",20,"annoyed",TRUE
"3b87f9b0-ebb3-49d7-9d86-990499e18c4e","male",20,"slightly annoyed",TRUE
"551d9799-013e-4df4-8c33-e3937faa7e5a","male",22,"very annoyed",FALSE
"647bb8fb-6609-4ed0-84a9-839cd192ef37","female",21,"I can't say",TRUE
"eb61fe3e-ccce-4413-b6c9-b9b1674c7e39","male",19,"very annoyed",TRUE
"52db0984-aaa7-49af-a930-50494494d092","male",19,"very annoyed",TRUE
"5f965965-69d6-41cf-bc51-50f258f4cfd6","male",20,"annoyed",TRUE
"62ad74b8-7ad3-4b23-9653-fbd5f74ceefe","male",23,"slightly annoyed",FALSE
"ac7be5fa-e5e6-4161-8012-65f8ac9ee39f","male",20,"annoyed",TRUE
"69101c99-60da-447c-93b2-b4d3eee54320","male",21,"annoyed",TRUE
"8e31827a-fb98-4f9d-af8d-9e3fae0a328d","male",47,"very annoyed",FALSE
"d246697f-7f7b-4ea4-a326-15a9f543ca33","male",23,"slightly annoyed",FALSE
"581e0f91-12a9-4ad9-9ca2-7e4cf8281ab7","female",19,"very annoyed",TRUE
"10bed04b-450b-4f9a-8ef8-ffe524e2f48d","female",20,"annoyed",TRUE
"32f842f9-d277-4526-a32e-bd2fe4174966","female",19,"very annoyed",TRUE
"3a635f27-0b8f-411f-9cd7-e36db6537bf3","male",19,"annoyed",TRUE
"8710daa8-b58c-4470-a724-4679fb3d8716","male",19,"very annoyed",TRUE
"a6d4a9c7-f0fa-4b5e-ab6b-1d3407af35c8","female",20,"annoyed",TRUE
"ba9a9ec6-510c-45ff-a61f-d3b7456ccd18","male",19,"very annoyed",TRUE
"19ee9b62-2d98-49a6-9deb-a8419f2933f8","male",20,"slightly annoyed",TRUE
"91a171c0-ef9a-40a1-a736-34a6b864e57f","male",19,"slightly annoyed",TRUE
"c20bbace-9d18-4ce6-b385-ffc7b453f035","male",19,"annoyed",TRUE
"e2eaa9f0-3b50-4e2a-9c0e-3e1fb47949cc","male",21,"slightly annoyed",TRUE
"03f41187-ea42-45fa-9c8c-d021890d247d","male",19,"very annoyed",TRUE
"1bc77565-4e9a-4582-842e-2442b6e39a45","male",19,"annoyed",TRUE
"54f4c75d-bbb9-4291-9ed7-71ecb7e74b0f","male",19,"very annoyed",TRUE
"87a98ee9-e476-4d76-a52a-3b519a0b657e","female",19,"annoyed",TRUE
"eb81ce56-733e-4248-8127-1a1938c806b8","male",20,"annoyed",TRUE
"238ded10-81a9-4a4d-9355-209118b9cd82","male",19,"very annoyed",TRUE
"4c325d3f-2379-4cce-986c-57144d31a6b9","male",19,"annoyed",TRUE
"62edd5fe-5608-4724-9d7d-9906cff56551","male",19,"annoyed",TRUE
"99856552-0b81-4e9f-a910-6fe109a8d8f8","male",19,"annoyed",FALSE
"af1ec1bc-bd0d-48b4-8749-707bd87177c9","male",23,"annoyed",FALSE
"c3639e2e-1288-491e-99e1-b7e64c701782","male",20,"very annoyed",TRUE
"e04797b0-6044-4835-8bee-2e15e818b176","male",20,"annoyed",TRUE
"f6664961-1064-4b6a-a3b4-f8885f2d1f6f","male",19,"very annoyed",TRUE
"02fe9294-e538-4303-b00b-a91074c0932e","female",19,"very annoyed",TRUE
"273bb46d-62a2-4d6a-9253-bc197a2622c9","male",22,"slightly annoyed",FALSE
"5caeaa92-1366-4f91-8bad-af7fe10b7439","female",19,"very annoyed",TRUE
"5d5f4a4a-39d2-48b0-af3b-02eaf0033411","male",19,"annoyed",TRUE
"62af2467-a6ce-434c-a190-24b525143f72","male",19,"annoyed",TRUE
"6e72e13d-d24f-4e5a-ab41-a84b6df495f9","male",21,"very annoyed",TRUE
"792ec168-92fe-45f9-887f-82051d90521c","male",20,"annoyed",TRUE
"8ebe996e-597a-4b6c-b8b8-660d9bd30fe1","male",20,"I can't say",TRUE
"acb35e9e-d7a0-479f-9423-1b567db52579","male",20,"slightly annoyed",TRUE
"b2aa0f05-cfba-4f04-b648-977988323862","male",19,"slightly annoyed",TRUE
"b69de6ab-97ea-4910-a642-e00da57958ee","male",20,"very annoyed",TRUE
"bf839e21-3be5-4096-8384-6469b42ad7e4","female",19,"slightly annoyed",TRUE
"ccd9efbf-01c9-40e8-9d60-4191d2702f2d","male",22,"slightly annoyed",FALSE
"dd7e7041-2f4a-49d7-a860-127a675119e6","male",20,"slightly annoyed",TRUE
"df60f2bc-2c47-40a6-b550-23eeee70c4fd","male",20,"very annoyed",TRUE
"e2e4d258-20ae-4265-ac90-bead67693cba","male",20,"very annoyed",TRUE
"e8998277-dfda-4c31-aea6-a63be1248aa9","male",19,"very annoyed",TRUE
"000daa17-159c-41bb-9fbf-b29850cdcc10","female",19,"very annoyed",TRUE
"08123974-96e0-4848-b8a6-f5efcc37330b","male",19,"slightly annoyed",TRUE
"0a89cd22-7be7-4fc2-8480-b6ed88a223f9","male",34,"very annoyed",FALSE
"121cb987-2314-4642-be66-5f6e071e1c1d","male",19,"slightly annoyed",TRUE
"32439cc3-4ecb-4d6f-9999-581f3683d8e2","male",27,"very annoyed",FALSE
"333c6ac4-bf97-41c8-b1fe-c78f70a2994b","male",20,"annoyed",TRUE
"37486b9d-9c11-42c3-95c6-bc8a4eeaff33","male",19,"very annoyed",TRUE
"44c703fd-dc89-44a8-a642-6df9930705df","male",19,"very annoyed",TRUE
"6149071a-8226-448b-8052-d3b5f5a8bdc5","male",23,"very annoyed",FALSE
"74be9478-0e99-4846-81b5-dc34c2c890cb","male",23,"annoyed",FALSE
"874259ae-58b0-415f-a817-f6701692e3aa","male",19,"annoyed",TRUE
"8b9d68e3-5cb3-4184-ba81-904ea2f4ab78","male",19,"slightly annoyed",TRUE
"9d2cc9a5-a0f8-441a-83a2-7308985b7248","male",19,"very annoyed",TRUE
"aa7d20bb-a23c-4476-89d9-a4702e8c9ee6","female",19,"I can't say",TRUE
"b69538b8-e362-4658-bffe-35e121892707","male",19,"slightly annoyed",TRUE
"e42d2e65-3e24-477e-95ca-addea562cee9","male",19,"annoyed",TRUE
"eeddd7a8-fc0a-4bc2-b10b-0bba483b8d6d","male",19,"very annoyed",TRUE
"07fb831e-8eb7-4c51-96e3-09c13a5a08ef","female",19,"annoyed",TRUE
"1102c6b5-04f2-44b9-9e0f-f2953fb09acd","female",19,"annoyed",TRUE
"14d6b0ef-7ce7-46a2-a416-83846d4db471","male",18,"very annoyed",FALSE
"1b8278eb-0252-42aa-819e-52c74ea6b0c3","male",19,"very annoyed",TRUE
"453b0d14-c853-45ad-9f62-fea3d3624cc1","male",24,"slightly annoyed",FALSE
"461945a4-fd00-4725-bbd3-bfca9861e189","male",20,"very annoyed",TRUE
"4713d985-5777-4b98-9af5-1fd3f8837313","male",20,"very annoyed",TRUE
"48979062-11c0-4322-b309-f7ce515b1370","male",20,"very annoyed",TRUE
"5559be72-e718-4bda-b5f7-ac50e3de3f62","male",20,"slightly annoyed",TRUE
"596c316a-f1d8-45c6-ae81-44b12d275889","male",19,"slightly annoyed",TRUE
"62e27bc0-9929-4169-997b-46b1620fd5ef","male",20,"very annoyed",TRUE
"6875d249-cdb9-4326-8d08-f91dc8fbbfe2","male",19,"annoyed",TRUE
"777b0627-369b-4392-b1e0-2a8d66143065","male",19,"annoyed",TRUE
"77dda5fc-9a2c-43fa-b5f2-79ed0b53c189","male",19,"very annoyed",TRUE
"79162ea4-2a49-4a76-b67b-6d0cc068d5c8","male",19,"annoyed",TRUE
"7d712248-2cd0-4de4-a466-ed0e737c9525","female",19,"annoyed",TRUE
"7fbdc255-430d-4c11-aecf-dd148ea5ba0d","male",19,"very annoyed",TRUE
"86caa7e7-5b85-4175-a81f-a76555ae1b63","male",19,"I can't say",TRUE
"86f25283-495d-46a2-ac82-a59a6c41ea13","male",19,"slightly annoyed",TRUE
"8eddea4f-e362-4102-b4cd-bc3c908315bd","male",20,"annoyed",TRUE
"91281e75-3f76-44c5-9042-7c07ba04efbf","male",25,"annoyed",FALSE
"917c2c66-b589-4e8a-8431-3a9ccee3dbb2","male",19,"very annoyed",TRUE
"9aa6c926-57a2-4f39-b274-682bf2491d37","male",19,"very annoyed",TRUE
"a0353e32-aff8-440c-af05-b4b2300108cc","male",19,"very annoyed",TRUE
"a1c9a74c-a466-45f3-99c5-f863673754b7","male",19,"very annoyed",TRUE
"a31b9dd6-6a86-4fab-a07c-b5988dbf7036","male",19,"I can't say",TRUE
"a3f1c5ff-45d1-4aa1-9776-14781089222b","male",19,"very annoyed",FALSE
"a46b9360-9b52-46f4-920c-14ba57f0737c","male",19,"very annoyed",TRUE
"a76f771e-6072-4ca7-860c-ccba04610375","male",19,"annoyed",TRUE
"ace0d3ae-876a-49bf-86f1-4be06bbc48bc","male",19,"very annoyed",TRUE
"ad216570-6d6a-48dc-a880-22ecbb7a165c","male",19,"very annoyed",TRUE
"bf4a5cd0-1688-4b66-8efb-4d7b93b18e54","male",19,"very annoyed",TRUE
"c0f2bed2-887f-4771-b119-2be1d83338e4","male",20,"slightly annoyed",TRUE
"cac0d400-86d6-4e63-b0a8-51f00ecc1906","male",25,"very annoyed",FALSE
"cba660ba-d1fc-4855-952d-1c3a38d5a7d0","male",19,"annoyed",TRUE
"e4985b75-bf0d-4df6-80d0-a38d84e18407","male",19,"very annoyed",TRUE
"e70b1e5a-830b-4cbc-bfc6-442a9b1f79ce","male",20,"very annoyed",TRUE
"e9619bec-f3d3-4046-bcf1-efe28937df41","male",22,"very annoyed",FALSE
"f3a9c56b-e28b-4f53-ba9e-360bcd44911d","male",19,"slightly annoyed",TRUE
"76a95ce0-5252-4d0c-9e20-5b9c9d9e8a1e","male",21,"annoyed",FALSE
"c5147354-bbb7-445b-9b24-26b5b8354a9c","female",23,"annoyed",FALSE
"388920ae-0253-425e-a7ad-fdc63fa59613","male",21,"annoyed",TRUE
"7891a746-dd81-46e9-a193-44520dfef16f","male",20,"very annoyed",TRUE
"1e893171-0376-4fe9-b509-ba5755ca1508","male",20,"very annoyed",TRUE
"429b228d-844c-4036-a4ed-5c89281c3721","male",23,"slightly annoyed",FALSE
"c20b10a2-98ab-4620-a9e2-c0c07e27fc16","male",20,"slightly annoyed",TRUE
"39649e1f-db34-48a7-9ab4-a0bcefc47525","male",20,"annoyed",TRUE
"4ba5fd2e-a347-4b8c-9a7f-d3ffea7e8a34","male",19,"annoyed",TRUE
"8438717a-f7a9-40cd-be09-19b83206dc0c","male",20,"slightly annoyed",TRUE
"a43ab016-39d8-4706-86b6-549071d6d968","male",21,"very annoyed",TRUE
"ce31640a-3020-493b-a31f-fce3ff223532","male",19,NA,NA
"0502eb6c-766d-4321-92cc-9a35cb9f2e42","male",26,"annoyed",FALSE
"35f14707-5b8c-4755-ac88-af9a83de8b98","male",20,"very annoyed",TRUE
"4a951eaa-8a0d-49c7-8d3f-6842d44cb4b6","male",22,"very annoyed",FALSE
"57a29713-729b-4cad-927f-abaacac80e27","male",21,"very annoyed",TRUE
"6aaf098c-60de-4e03-990e-1ff2a1a99f9c","male",20,"very annoyed",TRUE
"7bbdef9d-b778-4fdd-ade1-a346c6c74794","female",24,"annoyed",FALSE
"7f174b17-9585-49ee-b9fe-4cfc59ca686d","female",18,"annoyed",FALSE
"868eb0fa-5969-44d9-b60d-b4256e727c04","male",20,"annoyed",TRUE
"9a1ac5c8-df2e-4b40-bc34-65153483abad","male",22,"very annoyed",FALSE
"bad3bfa3-2041-499a-9c67-62bd949f15bd","male",20,"very annoyed",TRUE
"c85306ac-97ac-4521-bc31-5ab7c0a6629c","male",22,"annoyed",FALSE
"e88b5a8b-eee6-4ec2-b4db-bab18f28c7d3","male",19,"annoyed",TRUE
"f5f97f87-4e04-441b-8722-e39a12b9af54","male",19,"annoyed",TRUE
"06a4f42b-ae3c-4df7-b9f8-60a229ed66e8","male",19,"annoyed",TRUE
"10140c06-3154-4fc4-a745-004449c8298c","male",21,"very annoyed",TRUE
"436f6fd0-1c80-4b2d-964c-fbbdbea4d347","male",21,"very annoyed",TRUE
"49dbd88b-44a5-4ab3-ab4b-f221c334c4fd","male",21,"annoyed",TRUE
"683a894a-be55-4ad1-864d-aadfd04a48be","male",19,"slightly annoyed",TRUE
"6f4b8b08-dd34-4484-b72d-f74ed5339ca1","male",20,"very annoyed",TRUE
"73811728-3542-427c-990d-d52feefa6c3e","male",19,"slightly annoyed",TRUE
"a1e4b10d-c842-4204-89fa-155e1aa43ab4","male",19,"annoyed",TRUE
"afeb4b09-f439-4afd-8ba9-dd4aac2ca94b","male",20,"very annoyed",TRUE
"b0e34a9a-62d7-4e7c-8351-1813bd8bce17","male",22,"annoyed",FALSE
"b20643a9-e1f6-46e5-8894-2b57a212ddf2","male",21,"very annoyed",TRUE
"b6cfd443-0817-4e68-a330-c500d9b75239","male",20,"slightly annoyed",TRUE
"d8df25aa-6046-4b30-8933-2a568be78ee8","male",21,"annoyed",TRUE
"187fdf57-057e-436f-8a27-4a4b428af655","male",19,"very annoyed",TRUE
"79b668f2-a6c8-4fb5-94f1-f6ccd5e8acc1","female",20,"very annoyed",TRUE
"218a8ed4-eddd-438e-a1b5-b6530e33c07c","male",26,"slightly annoyed",FALSE
"34882a25-7032-4f2e-b7e9-9d697f2743ce","male",19,"annoyed",TRUE
"b6a0b2e0-7eb7-45f5-94b4-3ecadad7b160","female",20,"annoyed",TRUE
"b9f54ee5-2d24-4274-baec-ca0d04964da6","female",20,NA,NA
"27d69274-836d-4b30-a547-87724994d17b","male",21,"very annoyed",TRUE
"3a4717a7-299d-4aad-9174-685be49b1861","male",18,"very annoyed",FALSE
"a19cd3b4-072d-4a9b-bfa8-10660dad6f10","female",20,"very annoyed",FALSE
"a735fd55-ff14-4c78-86b4-770ae9a7080c","male",20,"very annoyed",TRUE
"bfca8552-daac-4285-ba77-3d272e705726","male",21,"annoyed",TRUE
"d6747eb2-81f3-48d3-b387-1e556fef52b6","male",19,"slightly annoyed",TRUE
"7041d73d-8bed-4a03-b3ee-e76afa2e384f","female",20,"very annoyed",FALSE
"1eb84a67-ff7f-4e16-bdf4-cd8e6e23fc95","female",20,"annoyed",TRUE
"6c0967c2-0342-4702-9828-bf8e267a5ad0","male",20,"annoyed",TRUE
"0ae02c2c-6497-4ebc-a84b-58d0504d6013","male",23,"annoyed",FALSE
"5538e11f-3bd1-4476-8a0f-5e3717190fec","male",19,"slightly annoyed",TRUE
"504db510-1187-4515-8539-fea8855ef5e8","male",20,"very annoyed",TRUE
"ec4d35b7-4f66-4610-952f-cb96dffcfedd","male",21,"annoyed",TRUE
"e567b058-4269-4033-a944-6ad9c8b65811","male",20,"annoyed",TRUE
"14e5074e-3d4c-41ac-8ae4-fa61bab3a894","male",21,"annoyed",TRUE
"57136830-e822-412f-a5d3-b4fc27c114bf","male",19,"annoyed",TRUE
"ccc67f3c-7c29-4b1f-94f7-0b4bf3cf586d","male",19,"slightly annoyed",TRUE
"f9620862-e7f0-414f-9d74-41d3f0d26b73","male",19,"annoyed",TRUE
"31fac907-fd90-4755-8ec2-7d66fd9f421d","female",30,"very annoyed",FALSE
"88d32559-2096-4821-adea-5627dc97e9a2","male",20,"very annoyed",TRUE
